URL,Owner,Repo,Severity,Type,Score,Cyrillic,Entropy Files,YARA Matches,Status
https://github.com/THEARLIBOY/GTAV-Enhanced-Exploits-Toolset,THEARLIBOY,GTAV-Enhanced-Exploits-Toolset,HIGH,CYRILLIC_OBFUSCATION,100,True,1,6,PENDING
https://github.com/santiagoricou/gta5-modmenu,santiagoricou,gta5-modmenu,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/Peak-Elite-Toolbox/GTA-5-Mod-Menu-2025,Peak-Elite-Toolbox,GTA-5-Mod-Menu-2025,HIGH,YARA_MATCH,78,False,0,1,PENDING
https://github.com/mr-kaif/gta5-enhanced-utility-suite,mr-kaif,gta5-enhanced-utility-suite,LOW,PATTERN_MATCH,39,False,0,0,PENDING
https://github.com/redwolf098r/gta5-toolkit,redwolf098r,gta5-toolkit,HIGH,YARA_MATCH,78,False,0,1,PENDING
https://github.com/devcortes23/gta5-enhanced-mod-toolkit,devcortes23,gta5-enhanced-mod-toolkit,HIGH,YARA_MATCH,86,False,0,1,PENDING
https://github.com/Gta-5-New-Mod-Menu-2025/.github,Gta-5-New-Mod-Menu-2025,.github,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/bublikbloody/gta5-mod-framework,bublikbloody,gta5-mod-framework,HIGH,YARA_MATCH,92,False,0,3,PENDING
https://github.com/anarasius2668/GTAV-Enhanced-ExploitSuite,anarasius2668,GTAV-Enhanced-ExploitSuite,HIGH,CYRILLIC_OBFUSCATION,100,True,1,3,PENDING
https://github.com/ZorimenDolarum/GTA-5-Hellstorm,ZorimenDolarum,GTA-5-Hellstorm,HIGH,YARA_MATCH,68,False,0,1,PENDING
https://github.com/iXamupuzConsor/GTA-5-Darklight,iXamupuzConsor,GTA-5-Darklight,HIGH,YARA_MATCH,68,False,0,1,PENDING
https://github.com/daileelliottgould0/gta5-rp-hacks,daileelliottgould0,gta5-rp-hacks,HIGH,YARA_MATCH,76,False,0,3,PENDING
https://github.com/armadillobradpitt/gtav-mods-2025,armadillobradpitt,gtav-mods-2025,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/mrdokstraxcarl7/FiveM-Enhancer,mrdokstraxcarl7,FiveM-Enhancer,HIGH,CYRILLIC_OBFUSCATION,94,True,1,0,PENDING
https://github.com/franckalex/fivem-cheats-menu,franckalex,fivem-cheats-menu,HIGH,CYRILLIC_OBFUSCATION,100,True,1,3,PENDING
https://github.com/auroradixlofos692/gta5-mod-menu,auroradixlofos692,gta5-mod-menu,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/anhad07/gta-5-cheat-engine,anhad07,gta-5-cheat-engine,HIGH,CYRILLIC_OBFUSCATION,100,True,1,3,PENDING
https://github.com/uto314/fivem-cheats-menu,uto314,fivem-cheats-menu,HIGH,CYRILLIC_OBFUSCATION,100,True,1,3,PENDING
https://github.com/RageMP-Cheats-Hacks/RageMP-Cheats-Hacks,RageMP-Cheats-Hacks,RageMP-Cheats-Hacks,HIGH,YARA_MATCH,70,False,0,1,PENDING
https://github.com/linkoln957/Gta-V-external,linkoln957,Gta-V-external,HIGH,YARA_MATCH,61,False,0,2,PENDING
https://github.com/exomi9745/kiddions-mn,exomi9745,kiddions-mn,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/prokillboner1/GTA5-HackMenu,prokillboner1,GTA5-HackMenu,MEDIUM,PATTERN_MATCH,55,False,0,0,PENDING
https://github.com/crmenf1v/crown,crmenf1v,crown,HIGH,YARA_MATCH,84,False,0,3,PENDING
https://github.com/eu1enf1vem/eulen,eu1enf1vem,eulen,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/nexu5mmen/nexus,nexu5mmen,nexus,HIGH,YARA_MATCH,76,False,0,3,PENDING
https://github.com/ph4zem0dme/phaze,ph4zem0dme,phaze,HIGH,YARA_MATCH,68,False,0,3,PENDING
https://github.com/lexismods/lexis-mod-menu,lexismods,lexis-mod-menu,HIGH,YARA_MATCH,78,False,0,1,PENDING
https://github.com/menyoo-mod-menu/menyoo,menyoo-mod-menu,menyoo,HIGH,PATTERN_MATCH,63,False,0,0,PENDING
https://github.com/gta5mod-menu/gta-5-mod-menu,gta5mod-menu,gta-5-mod-menu,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/liquid-mod/liquid-mod-menu,liquid-mod,liquid-mod-menu,HIGH,YARA_MATCH,54,False,0,1,PENDING
https://github.com/kiddions-mod-menus/kiddions,kiddions-mod-menus,kiddions,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/AleMagnus/gtav-evolution-modmenu,AleMagnus,gtav-evolution-modmenu,LOW,PATTERN_MATCH,39,False,0,0,PENDING
https://github.com/xandysousag2/gta5-kiddions-enhanced-menu,xandysousag2,gta5-kiddions-enhanced-menu,MEDIUM,PATTERN_MATCH,47,False,0,0,PENDING
https://github.com/stand-mod/stand-mod-menu,stand-mod,stand-mod-menu,HIGH,YARA_MATCH,62,False,0,1,PENDING
https://github.com/cherax-mod/cherax-mod-menu,cherax-mod,cherax-mod-menu,HIGH,YARA_MATCH,76,False,0,1,PENDING
https://github.com/dudasilva-creator/gtav-mod-menu-hub,dudasilva-creator,gtav-mod-menu-hub,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/Onifade12/kiddions-enhanced-gta5-toolkit,Onifade12,kiddions-enhanced-gta5-toolkit,MEDIUM,PATTERN_MATCH,47,False,0,0,PENDING
https://github.com/rayhansjr99/menyoo-enhanced-for-gta5,rayhansjr99,menyoo-enhanced-for-gta5,HIGH,YARA_MATCH,53,False,0,2,PENDING
https://github.com/lexismm/lexis,lexismm,lexis,HIGH,YARA_MATCH,68,False,0,1,PENDING
https://github.com/1susano-mo1d-menu/susano,1susano-mo1d-menu,susano,HIGH,YARA_MATCH,54,False,0,1,PENDING
https://github.com/midn1ghtm0dmnu/midnight,midn1ghtm0dmnu,midnight,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/euIenmomenu/eulen,euIenmomenu,eulen,HIGH,YARA_MATCH,70,False,0,1,PENDING
https://github.com/fmmgta5/f1vem,fmmgta5,f1vem,HIGH,YARA_MATCH,74,False,0,3,PENDING
https://github.com/kiddionsmodm/kiddions,kiddionsmodm,kiddions,HIGH,YARA_MATCH,78,False,0,1,PENDING
https://github.com/atlas-modmenu/atlas,atlas-modmenu,atlas,LOW,PATTERN_MATCH,31,False,0,0,PENDING
https://github.com/galezzza/WarehousesGTASachkovHackathon,galezzza,WarehousesGTASachkovHackathon,HIGH,CYRILLIC_OBFUSCATION,70,True,0,2,PENDING
https://github.com/mandemadhu533/NebulaStrike,mandemadhu533,NebulaStrike,HIGH,YARA_MATCH,100,False,0,4,PENDING
https://github.com/wuaskd/Mod-Gta5,wuaskd,Mod-Gta5,HIGH,YARA_MATCH,48,False,0,2,PENDING
https://github.com/TheGamers93/FiveM-Mod-Menu,TheGamers93,FiveM-Mod-Menu,LOW,PATTERN_MATCH,31,False,0,0,PENDING
https://github.com/woxic123321/FiveM-Mod-Menu,woxic123321,FiveM-Mod-Menu,HIGH,YARA_MATCH,62,False,0,1,PENDING
https://github.com/aditya-jg/FiveM-Mod-Menu,aditya-jg,FiveM-Mod-Menu,HIGH,YARA_MATCH,54,False,0,1,PENDING
https://github.com/Trof3denz/UniCore-FiveM-Cheat-StreamProff-Legit-Esp-Aimbot-GodMode-NoRecoil,Trof3denz,UniCore-FiveM-Cheat-StreamProff-Legit-Esp-Aimbot-GodMode-NoRecoil,HIGH,YARA_MATCH,30,False,0,1,PENDING
https://github.com/DentiNeri/FiveM-Tool-Kit,DentiNeri,FiveM-Tool-Kit,HIGH,YARA_MATCH,39,False,0,1,PENDING
https://github.com/hije354/FiveM-Mod-Menu,hije354,FiveM-Mod-Menu,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/lum1a1uamen/lumia,lum1a1uamen,lumia,HIGH,YARA_MATCH,84,False,0,3,PENDING
https://github.com/ZONAS134/YimMenuV2-1.72-Update-Not-offical-,ZONAS134,YimMenuV2-1.72-Update-Not-offical-,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/kiddionsmod/kiddions-mod-menu,kiddionsmod,kiddions-mod-menu,HIGH,YARA_MATCH,70,False,0,1,PENDING
https://github.com/y1mmmen/y1m,y1mmmen,y1m,HIGH,YARA_MATCH,84,False,0,3,PENDING
https://github.com/mod-menyoo/menyoo,mod-menyoo,menyoo,HIGH,YARA_MATCH,62,False,0,1,PENDING
https://github.com/standmodmenu/standmodmenu,standmodmenu,standmodmenu,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/Chemphann/kiddionsmodestmenugta5,Chemphann,kiddionsmodestmenugta5,HIGH,YARA_MATCH,84,False,0,1,PENDING
https://github.com/exomi9745/menu,exomi9745,menu,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/venskoskemrtwix88/kiddions-mn,venskoskemrtwix88,kiddions-mn,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/kiberking29skydog/menu,kiberking29skydog,menu,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/stapleley/kiddions-mn,stapleley,kiddions-mn,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/salihpy/grand-theft-auto-sanandreas-money-hack,salihpy,grand-theft-auto-sanandreas-money-hack,MEDIUM,HIGH_ENTROPY,25,False,1,0,PENDING
https://github.com/22KateLock/kiddions-tool-kit,22KateLock,kiddions-tool-kit,HIGH,YARA_MATCH,28,False,0,1,PENDING
https://github.com/NathyG2524/FiveM-Tool-Kit,NathyG2524,FiveM-Tool-Kit,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/scoutgold/GTA5-Trainer-Tool,scoutgold,GTA5-Trainer-Tool,HIGH,YARA_MATCH,77,False,0,2,PENDING
https://github.com/anarxeamaep/GTA5-Mod-Menu,anarxeamaep,GTA5-Mod-Menu,HIGH,YARA_MATCH,100,False,0,4,PENDING
https://github.com/mahefoud/GTA5-Cheat,mahefoud,GTA5-Cheat,HIGH,YARA_MATCH,30,False,0,1,PENDING
https://github.com/SalavatYou/fivem-gta5-2024-h9l,SalavatYou,fivem-gta5-2024-h9l,HIGH,YARA_MATCH,54,False,0,1,PENDING
https://github.com/Vahinkolaukausosuma/GTAOnline_Cayo_Fingerprint_AutoSolve,Vahinkolaukausosuma,GTAOnline_Cayo_Fingerprint_AutoSolve,HIGH,YARA_MATCH,95,False,0,6,PENDING
https://github.com/Trof3denz/BadBoyCheats-Fivem-RageMp-GtaV-Hack-Cheat-Legit-Mod-Menu,Trof3denz,BadBoyCheats-Fivem-RageMp-GtaV-Hack-Cheat-Legit-Mod-Menu,HIGH,YARA_MATCH,51,False,0,2,PENDING
https://github.com/opidorakarafeed1/GTAV-ModMaster,opidorakarafeed1,GTAV-ModMaster,HIGH,CYRILLIC_OBFUSCATION,93,True,1,1,PENDING
https://github.com/GTAV-Mod-Menu/GTAV-Mod-Menu,GTAV-Mod-Menu,GTAV-Mod-Menu,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/GTAV-Mod-Menu/.github,GTAV-Mod-Menu,.github,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/inkey2541/GTAV-Mod-Menu,inkey2541,GTAV-Mod-Menu,HIGH,YARA_MATCH,30,False,0,1,PENDING
https://github.com/waldo1119/GTAV-Mod-Menu,waldo1119,GTAV-Mod-Menu,HIGH,YARA_MATCH,20,False,0,1,PENDING
https://github.com/asdeenner5315/GTAV-Mod-Menu,asdeenner5315,GTAV-Mod-Menu,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/bangriefer1/GTAV-Mod-Menu,bangriefer1,GTAV-Mod-Menu,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/MsLGXC/GTA-StandAIO,MsLGXC,GTA-StandAIO,HIGH,YARA_MATCH,15,False,0,1,PENDING
https://github.com/Kiddions643/Kiddion-s-Modest-Menu,Kiddions643,Kiddion-s-Modest-Menu,HIGH,YARA_MATCH,36,False,0,1,PENDING
https://github.com/Deadlock-cookies11/GTAV-Mod-menu-Bases,Deadlock-cookies11,GTAV-Mod-menu-Bases,MEDIUM,HIGH_ENTROPY,35,False,3,0,PENDING
https://github.com/nadine650/GhostOps-Spoofer,nadine650,GhostOps-Spoofer,HIGH,CYRILLIC_OBFUSCATION,100,True,1,1,PENDING
https://github.com/Dhanyakumar-hub/BO6-ModMenuX,Dhanyakumar-hub,BO6-ModMenuX,HIGH,CYRILLIC_OBFUSCATION,100,True,1,2,PENDING
https://github.com/braydon911/bo6-glitch,braydon911,bo6-glitch,HIGH,CYRILLIC_OBFUSCATION,100,True,1,4,PENDING
https://github.com/Flowseal/zapret-discord-youtube,Flowseal,zapret-discord-youtube,HIGH,YARA_MATCH,30,False,0,2,PENDING
https://github.com/ucupryan/bo6-unlock-all-toolkit,ucupryan,bo6-unlock-all-toolkit,HIGH,YARA_MATCH,70,False,0,1,PENDING
https://github.com/bessone1810/UnlockAllToolkit-BO6,bessone1810,UnlockAllToolkit-BO6,HIGH,CYRILLIC_OBFUSCATION,100,True,1,2,PENDING
https://github.com/rockback3019/Bo6-AllUnlockerHub,rockback3019,Bo6-AllUnlockerHub,HIGH,CYRILLIC_OBFUSCATION,100,True,1,1,PENDING
https://github.com/h1kka/arra,h1kka,arra,HIGH,CYRILLIC_OBFUSCATION,50,True,0,0,PENDING
https://github.com/mw3cod/call-of-duty-no-recoil,mw3cod,call-of-duty-no-recoil,HIGH,YARA_MATCH,53,False,0,2,PENDING
https://github.com/mw3cod/mw3-no-recoil,mw3cod,mw3-no-recoil,HIGH,YARA_MATCH,53,False,0,2,PENDING
https://github.com/onkarkadam158/LeetCode-HackerRank,onkarkadam158,LeetCode-HackerRank,HIGH,YARA_MATCH,30,False,0,1,PENDING
https://github.com/RethabileBridgetVelelo/Rethabile-B-Velelo-AI-Code-Analyzer,RethabileBridgetVelelo,Rethabile-B-Velelo-AI-Code-Analyzer,HIGH,YARA_MATCH,54,False,0,1,PENDING
https://github.com/BogoVyuldor/CODWARZONEAIM,BogoVyuldor,CODWARZONEAIM,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/codmobilehacks/codmobilehack,codmobilehacks,codmobilehack,HIGH,YARA_MATCH,30,False,0,1,PENDING
https://github.com/Benzolence/Cod-Bo3-MXT-Mod-Menu,Benzolence,Cod-Bo3-MXT-Mod-Menu,HIGH,CYRILLIC_OBFUSCATION,100,True,1,2,PENDING
https://github.com/smithkernel/COD-Spoofer,smithkernel,COD-Spoofer,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/ButterflyEffectx/Hwid-Spoofer-Project,ButterflyEffectx,Hwid-Spoofer-Project,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/wxxz975/HWIDSpoofer,wxxz975,HWIDSpoofer,HIGH,YARA_MATCH,23,False,0,1,PENDING
https://github.com/sweeperxz/FullyExternalCS2,sweeperxz,FullyExternalCS2,HIGH,YARA_MATCH,15,False,0,1,PENDING
https://github.com/TKazer/CS2_External,TKazer,CS2_External,HIGH,YARA_MATCH,15,False,0,1,PENDING
https://github.com/Ansii300/cs2-enhanced-tools,Ansii300,cs2-enhanced-tools,HIGH,YARA_MATCH,38,False,0,1,PENDING
